section,convention,alloc,thr,seed,p_labor0,cut_mean,floor,top_wr,term_real_med_M,term_real_p5_M
2,lagged,,20,20260644,0.9995,3.9225,3.0,0.12,10020.38563304421,
2,lagged,,20,20260645,0.999,3.8405,3.0,0.12,9863.596279101957,
2,lagged,,20,20260646,0.9995,3.7835,3.0,0.12,10273.293627723639,
2,lagged,,20,20260647,0.9995,3.9355,3.0,0.12,9915.590813690977,
2,lagged,,20,20260648,0.9995,3.8515,3.0,0.12,9488.785095105737,
2,lagged,,20,20260629,0.9995,3.43,3.0,0.14,8390.759129470587,
2,lagged,,20,20260630,1.0,3.276,3.0,0.14,8076.286649837835,
2,lagged,,20,20260631,0.9985,3.37,3.0,0.14,8283.309674058368,
2,lagged,,20,20260632,0.9995,3.2835,3.0,0.14,8782.757144267103,
2,lagged,,20,20260633,0.998,3.4345,3.0,0.14,8419.438908765438,
2,lagged,,20,20260634,1.0,3.397,3.0,0.14,8355.345032078723,
2,lagged,,20,20260635,1.0,3.285,3.0,0.14,8186.339752323152,
2,lagged,,20,20260636,0.9985,3.3805,3.0,0.14,8392.436922293833,
2,lagged,,20,20260637,1.0,3.3345,3.0,0.14,7907.642341177656,
2,lagged,,20,20260638,1.0,3.3815,3.0,0.14,9136.785727893379,
2,lagged,,20,20260639,1.0,3.3975,3.0,0.14,8885.607593803375,
2,lagged,,20,20260640,0.998,3.393,3.0,0.14,8785.614409176349,
2,lagged,,20,20260641,0.999,3.419,3.0,0.14,7707.2851888052,
2,lagged,,20,20260642,0.9975,3.358,3.0,0.14,8643.860075524564,
2,lagged,,20,20260643,1.0,3.345,3.0,0.14,8562.198898399647,
2,lagged,,20,20260644,0.999,3.37,3.0,0.14,8552.488000167534,
2,lagged,,20,20260645,0.999,3.2915,3.0,0.14,8470.27458649715,
2,lagged,,20,20260646,0.9995,3.2295,3.0,0.14,8780.641915906162,
2,lagged,,20,20260647,0.999,3.399,3.0,0.14,8289.4525046752,
2,lagged,,20,20260648,0.9995,3.3175,3.0,0.14,8185.702110668671,
2,lagged,,20,20260629,0.9975,2.862,3.0,0.16,7826.485177573625,
2,lagged,,20,20260630,0.9995,2.7435,3.0,0.16,7520.693861282649,
2,lagged,,20,20260631,0.9985,2.789,3.0,0.16,7625.097711249306,
2,lagged,,20,20260632,0.997,2.7695,3.0,0.16,8462.321808173636,
2,lagged,,20,20260633,0.9965,2.908,3.0,0.16,8182.568417478379,
2,lagged,,20,20260634,0.9995,2.857,3.0,0.16,8201.412417972379,
2,lagged,,20,20260635,0.999,2.7775,3.0,0.16,7737.09201558808,
2,lagged,,20,20260636,0.9965,2.874,3.0,0.16,8134.266622721276,
2,lagged,,20,20260637,0.9995,2.799,3.0,0.16,7641.020352081734,
2,lagged,,20,20260638,0.9975,2.8365,3.0,0.16,8524.000697545936,
2,lagged,,20,20260639,0.9985,2.8885,3.0,0.16,8592.202187815667,
2,lagged,,20,20260640,0.996,2.8585,3.0,0.16,8465.25314165117,
2,lagged,,20,20260641,0.997,2.898,3.0,0.16,7435.8998516217625,
2,lagged,,20,20260642,0.997,2.8425,3.0,0.16,7927.476282544064,
2,lagged,,20,20260643,0.9995,2.807,3.0,0.16,8207.09375098278,
2,lagged,,20,20260644,0.998,2.8465,3.0,0.16,8241.14401458412,
2,lagged,,20,20260645,0.997,2.81,3.0,0.16,8304.445259152675,
2,lagged,,20,20260646,0.9995,2.6915,3.0,0.16,8493.712667768295,
2,lagged,,20,20260647,0.9965,2.845,3.0,0.16,7926.618956042987,
2,lagged,,20,20260648,0.9995,2.7695,3.0,0.16,7913.074380111093,
2,lagged,,20,20260629,0.9945,2.1475,3.0,0.18,7099.748798410706,
2,lagged,,20,20260630,0.995,1.9735,3.0,0.18,7529.227316472663,
2,lagged,,20,20260631,0.995,2.0685,3.0,0.18,6960.831127945512,
2,lagged,,20,20260632,0.994,2.05,3.0,0.18,7779.193728881933,
2,lagged,,20,20260633,0.9915,2.213,3.0,0.18,7302.917577113083,
2,lagged,,20,20260634,0.994,2.1565,3.0,0.18,6982.083064626402,
2,lagged,,20,20260635,0.9905,2.0785,3.0,0.18,7509.297176238643,
2,lagged,,20,20260636,0.9935,2.171,3.0,0.18,7510.148737946173,
2,lagged,,20,20260637,0.992,2.0785,3.0,0.18,6829.594333473999,
2,lagged,,20,20260638,0.991,2.1465,3.0,0.18,7591.11239419236,
2,lagged,,20,20260639,0.993,2.181,3.0,0.18,7758.13738843331,
2,lagged,,20,20260640,0.991,2.174,3.0,0.18,8577.903118808128,
2,lagged,,20,20260641,0.9895,2.2445,3.0,0.18,7316.280120320869,
2,lagged,,20,20260642,0.992,2.1325,3.0,0.18,7038.92280728393,
2,lagged,,20,20260643,0.995,2.0975,3.0,0.18,7601.655797182361,
2,lagged,,20,20260644,0.9915,2.131,3.0,0.18,7357.890777475955,
2,lagged,,20,20260645,0.99,2.1025,3.0,0.18,7584.911994633955,
2,lagged,,20,20260646,0.9955,1.9685,3.0,0.18,7934.782902142054,
2,lagged,,20,20260647,0.9905,2.1505,3.0,0.18,7645.203870688993,
2,lagged,,20,20260648,0.994,2.04,3.0,0.18,7068.311738806299,
2,lagged,,20,20260629,0.991,1.9345,3.0,0.2,6996.376765986336,
2,lagged,,20,20260630,0.9925,1.7245,3.0,0.2,7227.1143675098265,
2,lagged,,20,20260631,0.9915,1.8225,3.0,0.2,6923.1744294393975,
2,lagged,,20,20260632,0.991,1.799,3.0,0.2,7786.928737469064,
2,lagged,,20,20260633,0.987,1.977,3.0,0.2,6975.679021386105,
2,lagged,,20,20260634,0.9895,1.923,3.0,0.2,6733.198338458453,
2,lagged,,20,20260635,0.986,1.85,3.0,0.2,7149.001069132595,
2,lagged,,20,20260636,0.9885,1.9455,3.0,0.2,7359.504087774273,
2,lagged,,20,20260637,0.9895,1.8545,3.0,0.2,6566.378684911369,
2,lagged,,20,20260638,0.987,1.8875,3.0,0.2,7557.964000998266,
2,lagged,,20,20260639,0.991,1.948,3.0,0.2,7247.396340175855,
2,lagged,,20,20260640,0.989,1.913,3.0,0.2,8342.749415966455,
2,lagged,,20,20260641,0.9825,1.9945,3.0,0.2,7151.865626384934,
2,lagged,,20,20260642,0.988,1.899,3.0,0.2,6596.4288547705755,
2,lagged,,20,20260643,0.9895,1.868,3.0,0.2,7364.939353184626,
2,lagged,,20,20260644,0.9875,1.9,3.0,0.2,6968.13840202767,
2,lagged,,20,20260645,0.987,1.857,3.0,0.2,7528.908984091352,
2,lagged,,20,20260646,0.993,1.7205,3.0,0.2,7710.14899164937,
2,lagged,,20,20260647,0.987,1.91,3.0,0.2,7450.027662567342,
2,lagged,,20,20260648,0.992,1.7925,3.0,0.2,6788.792101925623,
2,lagged,,20,20260629,0.995,4.2975,3.6,0.12,9073.4177595064,
2,lagged,,20,20260630,0.9945,4.1245,3.6,0.12,8881.731438851024,
2,lagged,,20,20260631,0.996,4.27,3.6,0.12,8898.141674949367,
2,lagged,,20,20260632,0.9965,4.218,3.6,0.12,9476.075928663224,
2,lagged,,20,20260633,0.9955,4.3305,3.6,0.12,9116.70629351453,
2,lagged,,20,20260634,0.9955,4.3295,3.6,0.12,8971.350389213216,
2,lagged,,20,20260635,0.9955,4.203,3.6,0.12,8919.782478053416,
2,lagged,,20,20260636,0.996,4.3025,3.6,0.12,9043.590792839828,
2,lagged,,20,20260637,0.996,4.2405,3.6,0.12,8526.265144739116,
2,lagged,,20,20260638,0.995,4.257,3.6,0.12,9729.524956827605,
2,lagged,,20,20260639,0.998,4.326,3.6,0.12,9351.799288254371,
2,lagged,,20,20260640,0.9965,4.3125,3.6,0.12,9579.951315959946,
2,lagged,,20,20260641,0.9955,4.4205,3.6,0.12,8534.151506188762,
2,lagged,,20,20260642,0.9945,4.2475,3.6,0.12,8758.777015433072,
2,lagged,,20,20260643,0.9945,4.279,3.6,0.12,9566.185105768196,
2,lagged,,20,20260644,0.997,4.2865,3.6,0.12,9230.395780147916,
2,lagged,,20,20260645,0.997,4.1955,3.6,0.12,9328.070598506612,
2,lagged,,20,20260646,0.9985,4.1025,3.6,0.12,9750.593990602429,
2,lagged,,20,20260647,0.994,4.294,3.6,0.12,9175.411433788278,
2,lagged,,20,20260648,0.9935,4.21,3.6,0.12,8589.095583753926,
2,lagged,,20,20260629,0.995,3.6975,3.6,0.14,8123.529408121672,
2,lagged,,20,20260630,0.9945,3.518,3.6,0.14,7930.157227984829,
2,lagged,,20,20260631,0.9955,3.6295,3.6,0.14,7898.542683987481,
2,lagged,,20,20260632,0.9965,3.553,3.6,0.14,8189.803238919149,
2,lagged,,20,20260633,0.995,3.709,3.6,0.14,8121.403991919367,
2,lagged,,20,20260634,0.9955,3.698,3.6,0.14,7952.170273956172,
2,lagged,,20,20260635,0.9955,3.571,3.6,0.14,7956.212362232692,
2,lagged,,20,20260636,0.996,3.667,3.6,0.14,8214.652770806637,
2,lagged,,20,20260637,0.996,3.5855,3.6,0.14,7454.300602647536,
2,lagged,,20,20260638,0.9945,3.6465,3.6,0.14,8761.171198644164,
2,lagged,,20,20260639,0.998,3.6945,3.6,0.14,8543.043459291739,
2,lagged,,20,20260640,0.9965,3.6725,3.6,0.14,8490.963013479812,
2,lagged,,20,20260641,0.995,3.7465,3.6,0.14,7480.05829516529,
2,lagged,,20,20260642,0.9945,3.637,3.6,0.14,8071.694431731986,
2,lagged,,20,20260643,0.9945,3.6485,3.6,0.14,8430.20040293067,
2,lagged,,20,20260644,0.996,3.6525,3.6,0.14,8198.631279764844,
2,lagged,,20,20260645,0.997,3.574,3.6,0.14,8459.942919838242,
2,lagged,,20,20260646,0.9975,3.4775,3.6,0.14,8502.034531229483,
2,lagged,,20,20260647,0.994,3.671,3.6,0.14,8235.339366742846,
2,lagged,,20,20260648,0.9935,3.5715,3.6,0.14,7591.346968424657,
2,lagged,,20,20260629,0.9915,3.205,3.6,0.16,7567.799453290771,
2,lagged,,20,20260630,0.993,3.0645,3.6,0.16,7400.180118195934,
2,lagged,,20,20260631,0.993,3.1505,3.6,0.16,7389.22956554188,
2,lagged,,20,20260632,0.992,3.0855,3.6,0.16,8168.289427909501,
2,lagged,,20,20260633,0.9915,3.2605,3.6,0.16,7736.979140235433,
2,lagged,,20,20260634,0.9945,3.2255,3.6,0.16,7803.565472726909,
2,lagged,,20,20260635,0.9915,3.112,3.6,0.16,7601.690228121495,
2,lagged,,20,20260636,0.993,3.2055,3.6,0.16,8122.624424363325,
2,lagged,,20,20260637,0.9935,3.127,3.6,0.16,7433.897680930805,
2,lagged,,20,20260638,0.992,3.178,3.6,0.16,8369.327980556161,
2,lagged,,20,20260639,0.9915,3.256,3.6,0.16,8534.500176634647,
2,lagged,,20,20260640,0.992,3.21,3.6,0.16,8376.20233979232,
2,lagged,,20,20260641,0.9875,3.2965,3.6,0.16,7424.6391898417905,
2,lagged,,20,20260642,0.992,3.1465,3.6,0.16,7704.754528568099,
2,lagged,,20,20260643,0.9915,3.185,3.6,0.16,8301.928395081432,
2,lagged,,20,20260644,0.992,3.2025,3.6,0.16,8085.363188285842,
2,lagged,,20,20260645,0.993,3.14,3.6,0.16,8453.124051177354,
2,lagged,,20,20260646,0.996,2.983,3.6,0.16,8273.704865386466,
2,lagged,,20,20260647,0.99,3.1955,3.6,0.16,7973.056718147333,
2,lagged,,20,20260648,0.991,3.127,3.6,0.16,7714.132250774598,
2,lagged,,20,20260629,0.9825,2.4295,3.6,0.18,6644.059849764664,
2,lagged,,20,20260630,0.9855,2.212,3.6,0.18,7154.945603547123,
2,lagged,,20,20260631,0.9795,2.328,3.6,0.18,6659.906867756825,
2,lagged,,20,20260632,0.9815,2.3,3.6,0.18,7718.618653941297,
2,lagged,,20,20260633,0.976,2.505,3.6,0.18,6840.347311031876,
2,lagged,,20,20260634,0.979,2.4385,3.6,0.18,6751.932118172988,
2,lagged,,20,20260635,0.978,2.333,3.6,0.18,7222.781570163575,
2,lagged,,20,20260636,0.9755,2.4615,3.6,0.18,7332.48087029242,
2,lagged,,20,20260637,0.9815,2.297,3.6,0.18,6698.714443685181,
2,lagged,,20,20260638,0.9805,2.392,3.6,0.18,7560.408537821082,
2,lagged,,20,20260639,0.981,2.462,3.6,0.18,7259.115240038997,
2,lagged,,20,20260640,0.9805,2.452,3.6,0.18,8362.019123390646,
2,lagged,,20,20260641,0.9745,2.525,3.6,0.18,7127.1687301875845,
2,lagged,,20,20260642,0.9755,2.4,3.6,0.18,6608.471072495364,
2,lagged,,20,20260643,0.9795,2.3725,3.6,0.18,7356.743043297185,
2,lagged,,20,20260644,0.981,2.3685,3.6,0.18,7095.038482353546,
2,lagged,,20,20260645,0.979,2.3525,3.6,0.18,6961.115167619613,
2,lagged,,20,20260646,0.9865,2.2,3.6,0.18,7705.8279233787525,
2,lagged,,20,20260647,0.9755,2.4105,3.6,0.18,7438.345213406263,
2,lagged,,20,20260648,0.9825,2.311,3.6,0.18,6708.0674456816205,
2,lagged,,20,20260629,0.9745,2.271,3.6,0.2,6531.482545626504,
2,lagged,,20,20260630,0.98,2.0095,3.6,0.2,6689.025216615562,
2,lagged,,20,20260631,0.9735,2.1355,3.6,0.2,6352.720408587374,
2,lagged,,20,20260632,0.976,2.081,3.6,0.2,7301.7870490819905,
2,lagged,,20,20260633,0.968,2.3125,3.6,0.2,6303.621175836161,
2,lagged,,20,20260634,0.9745,2.234,3.6,0.2,6278.578356997027,
2,lagged,,20,20260635,0.9725,2.115,3.6,0.2,6749.334073476247,
2,lagged,,20,20260636,0.9715,2.244,3.6,0.2,6984.728630632616,
2,lagged,,20,20260637,0.9775,2.1155,3.6,0.2,6174.549632776203,
2,lagged,,20,20260638,0.9755,2.18,3.6,0.2,7173.2398088421205,
2,lagged,,20,20260639,0.972,2.2645,3.6,0.2,6921.875676810598,
2,lagged,,20,20260640,0.975,2.2365,3.6,0.2,7890.51801969767,
2,lagged,,20,20260641,0.9685,2.2945,3.6,0.2,6582.161120337192,
2,lagged,,20,20260642,0.9685,2.1815,3.6,0.2,6098.902294687246,
2,lagged,,20,20260643,0.9715,2.185,3.6,0.2,6837.058391699835,
2,lagged,,20,20260644,0.9765,2.165,3.6,0.2,6459.788805983928,
2,lagged,,20,20260645,0.97,2.173,3.6,0.2,6697.045977316049,
2,lagged,,20,20260646,0.981,1.989,3.6,0.2,7441.640031866932,
2,lagged,,20,20260647,0.9675,2.2125,3.6,0.2,6934.01271328671,
2,lagged,,20,20260648,0.9745,2.0945,3.6,0.2,6278.524567139997,
2,lagged,,20,20260629,0.974,4.8665,4.43,0.12,7653.2493121106,
2,lagged,,20,20260630,0.9795,4.6315,4.43,0.12,7416.172781104173,
2,lagged,,20,20260631,0.9765,4.7785,4.43,0.12,7672.463639609809,
2,lagged,,20,20260632,0.977,4.7635,4.43,0.12,8462.761629981167,
2,lagged,,20,20260633,0.9735,4.9225,4.43,0.12,7855.228323676843,
2,lagged,,20,20260634,0.9745,4.9055,4.43,0.12,7605.619653789677,
2,lagged,,20,20260635,0.9785,4.704,4.43,0.12,7747.267645768003,
2,lagged,,20,20260636,0.9765,4.823,4.43,0.12,7784.707444134586,
2,lagged,,20,20260637,0.978,4.769,4.43,0.12,7300.056518811066,
2,lagged,,20,20260638,0.9795,4.801,4.43,0.12,8196.4722419218,
2,lagged,,20,20260639,0.9735,4.8835,4.43,0.12,8134.402340276705,
2,lagged,,20,20260640,0.975,4.838,4.43,0.12,8212.828003430343,
2,lagged,,20,20260641,0.9665,5.0245,4.43,0.12,7710.267359714355,
2,lagged,,20,20260642,0.9765,4.8005,4.43,0.12,7586.6858749108105,
2,lagged,,20,20260643,0.9745,4.812,4.43,0.12,8186.370787383008,
2,lagged,,20,20260644,0.978,4.814,4.43,0.12,8080.33965146641,
2,lagged,,20,20260645,0.97,4.7655,4.43,0.12,8171.64147814816,
2,lagged,,20,20260646,0.983,4.5725,4.43,0.12,8390.969400449376,
2,lagged,,20,20260647,0.976,4.8415,4.43,0.12,7824.250615435919,
2,lagged,,20,20260648,0.9775,4.74,4.43,0.12,7403.516426141471,
2,lagged,,20,20260629,0.973,4.361,4.43,0.14,7398.000372971844,
2,lagged,,20,20260630,0.979,4.1335,4.43,0.14,6873.177009353427,
2,lagged,,20,20260631,0.976,4.222,4.43,0.14,7103.820548242766,
2,lagged,,20,20260632,0.976,4.2115,4.43,0.14,8187.3551432228705,
2,lagged,,20,20260633,0.9735,4.395,4.43,0.14,7331.512446895395,
2,lagged,,20,20260634,0.974,4.3765,4.43,0.14,7237.2080414471275,
2,lagged,,20,20260635,0.977,4.181,4.43,0.14,7371.442762299239,
2,lagged,,20,20260636,0.976,4.3075,4.43,0.14,7243.495628810537,
2,lagged,,20,20260637,0.9765,4.211,4.43,0.14,6949.529655776568,
2,lagged,,20,20260638,0.9795,4.254,4.43,0.14,7639.9925751008095,
2,lagged,,20,20260639,0.973,4.362,4.43,0.14,7575.953486652588,
2,lagged,,20,20260640,0.9745,4.3425,4.43,0.14,7729.625324165028,
2,lagged,,20,20260641,0.9665,4.476,4.43,0.14,7296.417533678933,
2,lagged,,20,20260642,0.9745,4.2555,4.43,0.14,7136.023752971388,
2,lagged,,20,20260643,0.9735,4.282,4.43,0.14,7671.741525252551,
2,lagged,,20,20260644,0.9765,4.278,4.43,0.14,7640.138206215099,
2,lagged,,20,20260645,0.969,4.245,4.43,0.14,7780.631800405099,
2,lagged,,20,20260646,0.9825,4.064,4.43,0.14,7890.465598665312,
2,lagged,,20,20260647,0.976,4.3,4.43,0.14,7551.720405301239,
2,lagged,,20,20260648,0.9775,4.245,4.43,0.14,7114.353094166267,
2,lagged,,20,20260629,0.97,3.845,4.43,0.16,6408.741512797761,
2,lagged,,20,20260630,0.978,3.631,4.43,0.16,6106.8293628298325,
2,lagged,,20,20260631,0.9745,3.715,4.43,0.16,6236.539403605474,
2,lagged,,20,20260632,0.9725,3.711,4.43,0.16,7041.155927164164,
2,lagged,,20,20260633,0.9695,3.9055,4.43,0.16,6452.704558606083,
2,lagged,,20,20260634,0.972,3.873,4.43,0.16,6305.916769372126,
2,lagged,,20,20260635,0.974,3.6805,4.43,0.16,6532.169054190757,
2,lagged,,20,20260636,0.972,3.7955,4.43,0.16,6501.115601381791,
2,lagged,,20,20260637,0.975,3.6845,4.43,0.16,6060.722974982556,
2,lagged,,20,20260638,0.973,3.7605,4.43,0.16,6892.6329499102885,
2,lagged,,20,20260639,0.967,3.8865,4.43,0.16,6771.863578139088,
2,lagged,,20,20260640,0.9735,3.8265,4.43,0.16,6847.513629148821,
2,lagged,,20,20260641,0.961,3.9495,4.43,0.16,6585.176646426145,
2,lagged,,20,20260642,0.9715,3.722,4.43,0.16,6015.965854257657,
2,lagged,,20,20260643,0.971,3.7675,4.43,0.16,6715.184665629432,
2,lagged,,20,20260644,0.9725,3.7575,4.43,0.16,6876.743411766615,
2,lagged,,20,20260645,0.967,3.765,4.43,0.16,6620.239065725774,
2,lagged,,20,20260646,0.981,3.5375,4.43,0.16,6956.124336451602,
2,lagged,,20,20260647,0.9725,3.7945,4.43,0.16,6598.039643529306,
2,lagged,,20,20260648,0.974,3.737,4.43,0.16,6505.06601504703,
2,lagged,,20,20260629,0.933,3.1195,4.43,0.18,6549.588951956887,
2,lagged,,20,20260630,0.955,2.781,4.43,0.18,7288.693651023363,
2,lagged,,20,20260631,0.9455,2.902,4.43,0.18,6630.9208367081,
2,lagged,,20,20260632,0.948,2.858,4.43,0.18,7593.0409012667005,
2,lagged,,20,20260633,0.936,3.1405,4.43,0.18,6542.87850025856,
2,lagged,,20,20260634,0.939,3.0925,4.43,0.18,6546.573909365135,
2,lagged,,20,20260635,0.9495,2.8565,4.43,0.18,7161.208167814262,
2,lagged,,20,20260636,0.942,3.02,4.43,0.18,7277.334704878269,
2,lagged,,20,20260637,0.9465,2.906,4.43,0.18,6743.247572695562,
2,lagged,,20,20260638,0.944,2.9735,4.43,0.18,7363.864293808145,
2,lagged,,20,20260639,0.939,3.0905,4.43,0.18,7244.921003885939,
2,lagged,,20,20260640,0.9405,3.0585,4.43,0.18,8078.699193031364,
2,lagged,,20,20260641,0.938,3.0955,4.43,0.18,7069.253667010812,
2,lagged,,20,20260642,0.944,2.932,4.43,0.18,6510.108639016075,
2,lagged,,20,20260643,0.945,2.9595,4.43,0.18,7196.9529617162425,
2,lagged,,20,20260644,0.943,3.013,4.43,0.18,6687.750537719913,
2,lagged,,20,20260645,0.935,2.965,4.43,0.18,7002.017029463437,
2,lagged,,20,20260646,0.9565,2.7405,4.43,0.18,7533.023013707025,
2,lagged,,20,20260647,0.94,2.992,4.43,0.18,7328.094474332075,
2,lagged,,20,20260648,0.947,2.9045,4.43,0.18,6806.494001285807,
2,lagged,,20,20260629,0.919,2.9275,4.43,0.2,6452.887219527885,
2,lagged,,20,20260630,0.942,2.5745,4.43,0.2,6744.391000656361,
2,lagged,,20,20260631,0.931,2.6975,4.43,0.2,6384.183497346221,
2,lagged,,20,20260632,0.9365,2.639,4.43,0.2,7418.029886133274,
2,lagged,,20,20260633,0.9175,2.9515,4.43,0.2,6245.0428984045475,
2,lagged,,20,20260634,0.926,2.907,4.43,0.2,6252.2277615070825,
2,lagged,,20,20260635,0.94,2.617,4.43,0.2,6653.241887625326,
2,lagged,,20,20260636,0.925,2.836,4.43,0.2,7003.9986350036625,
2,lagged,,20,20260637,0.9315,2.711,4.43,0.2,6223.284228823468,
2,lagged,,20,20260638,0.9255,2.773,4.43,0.2,6775.3965632075115,
2,lagged,,20,20260639,0.9225,2.8925,4.43,0.2,6787.7986258495075,
2,lagged,,20,20260640,0.926,2.883,4.43,0.2,7798.7496041633585,
2,lagged,,20,20260641,0.9225,2.893,4.43,0.2,6746.558897720635,
2,lagged,,20,20260642,0.931,2.7085,4.43,0.2,6136.532712422674,
2,lagged,,20,20260643,0.929,2.76,4.43,0.2,6919.211511307156,
2,lagged,,20,20260644,0.9285,2.8275,4.43,0.2,6471.037843291364,
2,lagged,,20,20260645,0.9205,2.7845,4.43,0.2,6969.771421820619,
2,lagged,,20,20260646,0.943,2.537,4.43,0.2,7164.8214521489535,
2,lagged,,20,20260647,0.9225,2.787,4.43,0.2,6821.525916860321,
2,lagged,,20,20260648,0.9335,2.6745,4.43,0.2,6432.702494906622,
2,lagged,,26,20260629,0.9985,2.9265,3.0,0.12,23555.938468260545,
2,lagged,,26,20260630,1.0,2.804,3.0,0.12,22970.77456100279,
2,lagged,,26,20260631,0.9995,2.8305,3.0,0.12,24460.538727067138,
2,lagged,,26,20260632,0.999,2.8315,3.0,0.12,26607.674007287875,
2,lagged,,26,20260633,0.9985,2.9965,3.0,0.12,23055.769005344857,
2,lagged,,26,20260634,0.9995,2.9415,3.0,0.12,22970.756465726423,
2,lagged,,26,20260635,0.999,2.833,3.0,0.12,23951.283708904895,
2,lagged,,26,20260636,0.9995,2.916,3.0,0.12,24462.69654824401,
2,lagged,,26,20260637,0.9985,2.8825,3.0,0.12,22651.33915781095,
2,lagged,,26,20260638,1.0,2.92,3.0,0.12,25862.61772809307,
2,lagged,,26,20260639,1.0,2.936,3.0,0.12,23909.443010913175,
2,lagged,,26,20260640,0.9975,2.9135,3.0,0.12,25589.415741249137,
2,lagged,,26,20260641,0.9995,2.9315,3.0,0.12,23812.8476699295,
2,lagged,,26,20260642,0.997,2.8685,3.0,0.12,23849.725065467388,
2,lagged,,26,20260643,0.9995,2.938,3.0,0.12,24663.678301911368,
2,lagged,,26,20260644,0.9995,2.9025,3.0,0.12,25572.949191930376,
2,lagged,,26,20260645,0.999,2.847,3.0,0.12,23634.886287343754,
2,lagged,,26,20260646,1.0,2.769,3.0,0.12,25668.89335626023,
2,lagged,,26,20260647,0.999,2.8555,3.0,0.12,25214.95384383152,
2,lagged,,26,20260648,0.999,2.895,3.0,0.12,23816.732888699757,
2,lagged,,26,20260629,0.9985,2.483,3.0,0.14,22440.152308426746,
2,lagged,,26,20260630,1.0,2.383,3.0,0.14,22263.360844355728,
2,lagged,,26,20260631,0.999,2.3905,3.0,0.14,23879.524203737354,
2,lagged,,26,20260632,0.999,2.3845,3.0,0.14,25321.62977281201,
2,lagged,,26,20260633,0.998,2.5485,3.0,0.14,22063.100572563635,
2,lagged,,26,20260634,0.9995,2.507,3.0,0.14,21568.81586354058,
2,lagged,,26,20260635,0.9985,2.3925,3.0,0.14,22701.44733457185,
2,lagged,,26,20260636,0.999,2.4755,3.0,0.14,23349.555354208307,
2,lagged,,26,20260637,0.9985,2.446,3.0,0.14,21784.39621876189,
2,lagged,,26,20260638,1.0,2.4755,3.0,0.14,24644.7441389953,
2,lagged,,26,20260639,0.9995,2.4945,3.0,0.14,22519.297836947557,
2,lagged,,26,20260640,0.9975,2.4775,3.0,0.14,24288.888749922186,
2,lagged,,26,20260641,0.9995,2.4845,3.0,0.14,22275.48289644907,
2,lagged,,26,20260642,0.997,2.4255,3.0,0.14,22741.80910426502,
2,lagged,,26,20260643,0.9995,2.494,3.0,0.14,23647.310463033962,
2,lagged,,26,20260644,0.9995,2.4875,3.0,0.14,24356.287909154686,
2,lagged,,26,20260645,0.999,2.4355,3.0,0.14,22827.744910651272,
2,lagged,,26,20260646,1.0,2.3325,3.0,0.14,23859.161617960995,
2,lagged,,26,20260647,0.9985,2.4225,3.0,0.14,23908.934217846992,
2,lagged,,26,20260648,0.999,2.4635,3.0,0.14,22440.910210084512,
2,lagged,,26,20260629,0.998,2.276,3.0,0.16,21948.511682602388,
2,lagged,,26,20260630,1.0,2.1645,3.0,0.16,21464.380040018805,
2,lagged,,26,20260631,0.9985,2.174,3.0,0.16,23370.524270072754,
2,lagged,,26,20260632,0.999,2.1665,3.0,0.16,24534.173521726432,
2,lagged,,26,20260633,0.998,2.3355,3.0,0.16,20743.967853647082,
2,lagged,,26,20260634,0.9995,2.2825,3.0,0.16,21090.575658663984,
2,lagged,,26,20260635,0.9985,2.182,3.0,0.16,21854.91239813484,
2,lagged,,26,20260636,0.999,2.26,3.0,0.16,22386.312777881285,
2,lagged,,26,20260637,0.9985,2.23,3.0,0.16,21133.449279203527,
2,lagged,,26,20260638,1.0,2.2585,3.0,0.16,24074.504802406133,
2,lagged,,26,20260639,0.9995,2.266,3.0,0.16,21156.37616455747,
2,lagged,,26,20260640,0.9975,2.257,3.0,0.16,24015.2043481048,
2,lagged,,26,20260641,0.999,2.265,3.0,0.16,22002.1995776426,
2,lagged,,26,20260642,0.997,2.2065,3.0,0.16,22283.23809175708,
2,lagged,,26,20260643,0.9995,2.2745,3.0,0.16,23160.97430316176,
2,lagged,,26,20260644,0.9995,2.2775,3.0,0.16,23680.000201573424,
2,lagged,,26,20260645,0.999,2.23,3.0,0.16,22390.387887697678,
2,lagged,,26,20260646,0.9995,2.1165,3.0,0.16,23181.09211889615,
2,lagged,,26,20260647,0.9985,2.191,3.0,0.16,23471.718413885395,
2,lagged,,26,20260648,0.999,2.2525,3.0,0.16,21766.64535748951,
2,lagged,,26,20260629,0.9955,1.408,3.0,0.18,17631.764938811546,
2,lagged,,26,20260630,0.9985,1.2895,3.0,0.18,17110.176623276126,
2,lagged,,26,20260631,0.997,1.301,3.0,0.18,18851.30817293392,
2,lagged,,26,20260632,0.9965,1.2855,3.0,0.18,19887.841202813903,
2,lagged,,26,20260633,0.996,1.471,3.0,0.18,16801.220202268174,
2,lagged,,26,20260634,0.998,1.427,3.0,0.18,16781.82980227684,
2,lagged,,26,20260635,0.996,1.3115,3.0,0.18,17834.38423543333,
2,lagged,,26,20260636,0.996,1.4005,3.0,0.18,17935.69217054225,
2,lagged,,26,20260637,0.997,1.365,3.0,0.18,16800.142106267973,
2,lagged,,26,20260638,0.996,1.406,3.0,0.18,19399.35070636945,
2,lagged,,26,20260639,0.999,1.405,3.0,0.18,17280.708436078497,
